"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude","depurado","sinEspacios","statusCount","followers","favorites","friends","location","relevancia","localidadMayusculas","codProv","factorPonderacion"
"quisiera escuchar en estos momentos #FelicesLos4 de @maluma gracias @CanelaRadioEc",FALSE,1,NA,"06/07/2017 15:30",FALSE,NA,"8,82985E+17",NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""","MalumaFamilyGye",0,FALSE,FALSE,NA,NA,"quisiera escuchar en estos momentos FelicesLos de maluma gracias CanelaRadioEc","quisieraescucharenestosmomentosFelicesLosdemalumagraciasCanelaRadioEc",20167,1990,3795,196,"Guayas, Ecuador",10.1530612244898,"GUAYAS, ECUADOR",9,0
"RT @MusicBusinessEC: Escuchas a @JelozMusic con #MaquinaDeAmores en @CanelaRadioEc #Guayaquil.",FALSE,0,NA,"13/07/2017 21:01",FALSE,NA,"8,85605E+17",NA,"<a href=\http://wuxi.cuxibamba.com\ rel=\nofollow\>wuxi-speaker</a>","CerroSantaAna",1,TRUE,FALSE,NA,NA,"Escuchas a JelozMusic con MaquinaDeAmores en CanelaRadioEc Guayaquil.","EscuchasaJelozMusicconMaquinaDeAmoresenCanelaRadioEcGuayaquil.",728337,8257,6,8,"Cerro Santa Ana",1032.125,"CERRO SANTA ANA",13,0
"Kanye West, Dwayne Johnson son algunos de los famosos que desean ser presidentes de EU",FALSE,0,NA,"14/07/2017 19:00",FALSE,NA,"8,85937E+17",NA,"<a href=\https://about.twitter.com/products/tweetdeck\ rel=\nofollow\>TweetDeck</a>","labrujaecuador",1,FALSE,FALSE,NA,NA,"Kanye WestDwayne Johnson son algunos de los famosos que desean ser presidentes de EU","KanyeWestDwayneJohnsonsonalgunosdelosfamososquedeseanserpresidentesdeEU",99303,87044,937,1788,"Ecuador",48.6823266219239,"ECUADOR",25,0
"@CanelaRadioEc @Pepetoala saludos radiaci<f3>n temprana la respuesta es ASIA DE WILLY COLON",FALSE,0,"CanelaRadioEc","29/06/2017 15:02",FALSE,NA,"8,80441E+17","2411790656","<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""","yessypurple",1,FALSE,FALSE,NA,NA,"CanelaRadioEc Pepetoala saludos radiaci<f3>n temprana la respuesta es ASIA DE WILLY COLON","CanelaRadioEcPepetoalasaludosradiaci<f3>ntempranalarespuestaesASIADEWILLYCOLON",376,64,18,87,NA,0.735632183908046,NA,25,0
"@vagosconsuerte @CanelaRadioEc @ExxonDj @rpadpre @jalaldubois @carloaguilarn1 Donde puedo consultar a Carlota y Maruja de forma privada",FALSE,1,"vagosconsuerte","04/07/2017 20:47",FALSE,"8,82317E+17","8,8234E+17","7,48561E+17","<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""","Gonza_Chavarrea",2,FALSE,FALSE,NA,NA,"vagosconsuerte CanelaRadioEc ExxonDj rpadpre jalaldubois carloaguilarn Donde puedo consultar a Carlota y Maruja de forma privada","vagosconsuerteCanelaRadioEcExxonDjrpadprejalalduboiscarloaguilarnDondepuedoconsultaraCarlotayMarujadeformaprivada",2106,127,2265,956,"Ecuador",0.132845188284519,"ECUADOR",25,0
"#WQNoticias Lenín Moreno aseguró que su Gobierno apostará por la transparencia con el periodismo, al pedir que denu… https://t.co/5qYsGCAJ47",FALSE,0,NA,"2017-07-13 11:35:23",TRUE,NA,"885462657326878720",NA,"<a href= http://twitter.com  rel= nofollow >Twitter Web Client</a>","WQRadio_EC",1,FALSE,FALSE,NA,NA,"WQNoticias Lenín Moreno aseguró que su Gobierno apostará por la transparencia con el periodismoal pedir que denu…","WQNoticiasLenínMorenoaseguróquesuGobiernoapostaráporlatransparenciaconelperiodismoalpedirquedenu…",77414,17860,5274,426,"Guayaquil - Ecuador.",41.924882629108,"GUAYAQUIL - ECUADOR.",9,NA
"RT @GardeniaTrivino: @CanelaRadioEc Participando para el Circo Nazca @LoroHomero  Saludos",FALSE,0,NA,"14/07/2017 17:48",FALSE,NA,"8,85919E+17",NA,"<a href=\https://mobile.twitter.com\ rel=\nofollow\>Twitter Lite</a>","CanelaRadioEc",1,TRUE,FALSE,NA,NA,"Participando para el Circo Nazca LoroHomero  Saludos","ParticipandoparaelCircoNazcaLoroHomeroSaludos",39393,60937,2136,7,NA,8705.28571428571,NA,25,0
"@CanelaRadioEc #yovoyasalsaviva <ed><U+00A0><U+00BC><ed><U+00BE><U+00B6><ed><U+00A0><U+00BC><ed><U+00BE><U+00B6><ed><U+00A0><U+00BC><ed><U+00BE><U+00B6>",FALSE,0,"CanelaRadioEc","14/07/2017 17:32",FALSE,NA,"8,85915E+17","2411790656","<a href=\http://twitter.com/download/iphone\ rel=\nofollow\>Twitter for iPhone</a>","Wpinto14",1,FALSE,FALSE,NA,NA,"CanelaRadioEc yovoyasalsaviva dUAUBCedUBEUBedUAUBCedUBEUBedUAUBCedUBEUB>","CanelaRadioEcyovoyasalsavivadUAUBCedUBEUBedUAUBCedUBEUBedUAUBCedUBEUB>",12048,77,130,523,"Guayaquil",0.147227533460803,"GUAYAQUIL",9,0
"RT @MarcosZerna: @CanelaRadioEc Asia Willie colon",FALSE,0,NA,"29/06/2017 16:19",FALSE,NA,"8,80461E+17",NA,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Lite</a>""","CanelaRadioEc",1,TRUE,FALSE,NA,NA,"Asia Willie colon","AsiaWilliecolon",39393,60934,2136,7,NA,8704.85714285714,NA,25,0
"@WQRadio_EC @_CarlosRivera @GdZOficial  @WQRadio_EC: ¡Suena #LoDigo de @_CarlosRivera y @GdZOficial en… https://t.co/pZrJpPLwq0",FALSE,1,"WQRadio_EC","2017-07-18 19:23:08",TRUE,"887391264039219200","887392310270599168","423764833","<a href= http://twitter.com/download/android  rel= nofollow >Twitter for Android</a>","Online_Rivera",1,FALSE,FALSE,NA,NA,"WQRadioC arlosRivera GdZOficial  WQRadioCuena LoDigo de arlosRivera y GdZOficial en…","WQRadioCarlosRiveraGdZOficialWQRadioCuenaLoDigodearlosRiverayGdZOficialen…",305415,13612,54377,4561,"AllÃ¡ donde estÃ©s :BIENVENIDO!",2.98443323832493,"ALLÃ¡ DONDE ESTÃ©S :BIENVENIDO!",25,NA
"@AVAstudillo ,@radiopublicaEC ,@LaOtraRadioec ,pedimos urgente batidas y sancion a.vende perros en mercados  ord.048 https://t.co/mUMaLrMV2r",FALSE,3,"AVAstudillo","2017-07-04 21:22:40",FALSE,NA,"882348962371469312","189124591","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Carapungoenacci",2,FALSE,FALSE,NA,NA,"AVAstudillo adiopublicaEC aOtraRadioec edimos urgente batidas y sancion aende perros en mercados  ord","AVAstudilloadiopublicaECaOtraRadioecedimosurgentebatidasysancionaendeperrosenmercadosord",782,358,909,427,NA,0.838407494145199,NA,25,0
"<ed><U+00A0><U+00BD><ed><U+00B4><U+00A5> #DaddyEnQuito<ed><U+00A0><U+00BD><ed><U+00B4><U+00A5>

<ed><U+00A0><U+00BD><ed><U+00B4><U+00A5> #DaddyEnQuito<ed><U+00A0><U+00BD><ed><U+00B4><U+00A5>

<ed><U+00A0><U+00BD><ed><U+00B4><U+00A5> #DaddyEnQuito<ed><U+00A0><U+00BD><ed><U+00B4><U+00A5>

<ed><U+00A0><U+00BD><ed><U+00B4><U+00A5> #DaddyEnQuito<ed><U+00A0><U+00BD><ed><U+00B4><U+00A5>

@CanelaRadioEc 

<ed><U+00A0><U+00BD><ed><U+00B9><U+008B>yo kiero ir xfis

<ed><U+00A0><U+00BD><ed><U+00B9><U+008B>yo kiero ir xfis

<ed><U+00A0><U+00BD><ed><U+00B9><U+008B>yo kiero",FALSE,0,NA,"11/07/2017 16:17",FALSE,NA,"8,84809E+17",NA,"<a href=\http://twitter.com/download/android\ rel=\nofollow\>Twitter for Android</a>","stefamatyualex",0,FALSE,FALSE,NA,NA,"dUAUBDedUBUADaddyEnQuitodUAUBDedUBUAdUAUBDedUBUADaddyEnQuitodUAUBDedUBUAdUAUBDedUBUADaddyEnQuitodUAUBDedUBUAdUAUBDedUBUADaddyEnQuitodUAUBDedUBUACanelaRadioEc 

dUAUBDedUBUBo kiero ir xfis

dUAUBDedUBUBo kiero ir xfis

dUAUBDedUBUBo kiero","dUAUBDedUBUADaddyEnQuitodUAUBDedUBUAdUAUBDedUBUADaddyEnQuitodUAUBDedUBUAdUAUBDedUBUADaddyEnQuitodUAUBDedUBUAdUAUBDedUBUADaddyEnQuitodUAUBDedUBUACanelaRadioEcdUAUBDedUBUBokieroirxfisdUAUBDedUBUBokieroirxfisdUAUBDedUBUBokiero",286,48,140,259,"Quito, Ecuador",0.185328185328185,"QUITO, ECUADOR",17,0
"@WQRadio_EC @SoyFherWQradio en #CalentamientoRadialWQ quiero escuchar el remix #MásQueAyer de Rakim  y Ken-Y ft Arcangel &amp, DeLaGhetto<U+2764>",FALSE,0,"WQRadio_EC","2017-07-11 22:42:16",FALSE,NA,"884905709099507712","423764833","<a href= http://twitter.com/download/android  rel= nofollow >Twitter for Android</a>","gisseykenny",0,FALSE,FALSE,NA,NA,"WQRadioC SoyFherWQradio en CalentamientoRadialWQ quiero escuchar el remix MásQueAyer de Rakim  y Ken ft Arcangel mpDeLaGhetto>","WQRadioCSoyFherWQradioenCalentamientoRadialWQquieroescucharelremixMásQueAyerdeRakimyKenftArcangelmpDeLaGhetto>",9660,20,183,53,"ECUADOR-GUAYAQUIL",0.377358490566038,"ECUADOR-GUAYAQUIL",9,NA
"Pharrell Williams trabaja en disco de Ariana Grande, lo nuevo de Justin Timberlake tambi<e9>n es parte de su repertorio laboral",FALSE,0,NA,"30/06/2017 9:00",FALSE,NA,"8,80713E+17",NA,"<a href=\https://about.twitter.com/products/tweetdeck\"" rel=\""nofollow\"">TweetDeck</a>""","labrujaecuador",0,FALSE,FALSE,NA,NA,"Pharrell Williams trabaja en disco de Ariana Grandelo nuevo de Justin Timberlake tambi<e9>n es parte de su repertorio laboral","PharrellWilliamstrabajaendiscodeArianaGrandelonuevodeJustinTimberlaketambi<e9>nespartedesurepertoriolaboral",99303,87044,937,1788,"Ecuador",48.6823266219239,"ECUADOR",25,0
"#RIPChesterBennigton <ed><U+00A0><U+00BD><ed><U+00B2><U+0094> https://t.co/zPt7S2CUdd",FALSE,0,NA,"2017-07-21 19:36:50",FALSE,NA,"888482920536698880",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JohaCardenas30",0,FALSE,FALSE,NA,NA,"RIPChesterBennigton dUAUBDedUBU","RIPChesterBennigtondUAUBDedUBU",288,114,172,416,"Quito - Ecuador",0.274038461538462,"QUITO - ECUADOR",17,0
"RT @claraluisasant1: @CanelaRadioEc @Pepetoala  FALTAN 16 DIAS",FALSE,0,NA,"19/07/2017 15:54",FALSE,NA,"8,87702E+17",NA,"<a href=\http://twitter.com\ rel=\nofollow\>Twitter Web Client</a>","CanelaRadioEc",1,TRUE,FALSE,NA,NA,"FALTAN  DIAS","FALTANDIAS",39393,60936,2136,7,NA,8705.14285714286,NA,25,0
"Noche destinada para los panas de La Vieja Guardia en El Mañanero con @AlespiAndrade chaca chaca uuuuuuuuuuu empezamos a contarles <ed><U+00A0><U+00BD><ed><U+00B8><U+0088>",FALSE,8,NA,"2017-07-13 01:19:24",FALSE,NA,"885307642293477376",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MetroStereo",4,FALSE,FALSE,NA,NA,"Noche destinada para los panas de La Vieja Guardia en El Mañanero con AlespiAndrade chaca chaca uuuuuuuuuuu empezamos a contarles dUAUBDedUBU>","NochedestinadaparalospanasdeLaViejaGuardiaenElMañaneroconAlespiAndradechacachacauuuuuuuuuuuempezamosacontarlesdUAUBDedUBU>",16214,11953,5997,909,"Quito, Ecuador",13.1496149614961,"QUITO, ECUADOR",17,0
"RT @ERICKDANNYY: @CanelaRadioEc  #DaddyYankee  #DaddyEnQuito  @daddy_yankee   @DYMFC_ECUADOR con ganas de ir al show  #DYARMY https://t.co/<U+0085>",FALSE,0,NA,"09/07/2017 18:33",FALSE,NA,"8,84118E+17",NA,"<a href=\http://twitter.com/download/android\ rel=\nofollow\>Twitter for Android</a>","Quinatoa5",5,TRUE,FALSE,NA,NA,"DaddyYankee  DaddyEnQuito  daddyankee   DYMFCCUADOR con ganas de ir al show  DYARMY","DaddyYankeeDaddyEnQuitodaddyankeeDYMFCCUADORconganasdeiralshowDYARMY",34,2,58,104,NA,0.0192307692307692,NA,25,0
"Hola @ExaFmEcuador    quisiera escuchar la cancion de FelicesLos4 FL4 de maluma por favor para MalumaFamilyNL <U+2764>8",FALSE,0,NA,"2017-07-13 02:41:20",FALSE,NA,"885328259176689664",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ABrisaire",0,FALSE,FALSE,NA,NA,"Hola ExaFmEcuador    quisiera escuchar la cancion de FelicesLos FL de maluma por favor para MalumaFamilyNL","HolaExaFmEcuadorquisieraescucharlacanciondeFelicesLosFLdemalumaporfavorparaMalumaFamilyNL",14026,532,1356,994,NA,0.53420523138833,NA,25,0
"RT @grey936y: @MetroStereo #retometro greycabrera G green day; R R.E.M ; E evanecense ; Y yelow card",FALSE,0,NA,"2017-07-13 20:48:15",FALSE,NA,"885601793195081728",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MetroStereo",1,TRUE,FALSE,NA,NA,"retometro greycabrera G green dayR R E evanecense Y yelow card","retometrogreycabreraGgreendayRREevanecenseYyelowcard",16214,11953,5997,909,"Quito, Ecuador",13.1496149614961,"QUITO, ECUADOR",17,0
"RT @Ale18Lis: #UnAmorDeVerdad <ed><U+00A0><U+00BC><ed><U+00BE><U+00B6><ed><U+00A0><U+00BD><ed><U+00B8><U+008A> en @WQRadio_EC  de @ReikMx  @MundoReikEc @SonyMusicEC",FALSE,0,NA,"2017-07-18 22:10:09",FALSE,NA,"887434343999819776",NA,"<a href= https://about.twitter.com/products/tweetdeck  rel= nofollow >TweetDeck</a>","MundoReikEc",1,TRUE,FALSE,NA,NA,"UnAmorDeVerdad dUAUBCedUBEUBedUAUBDedUBUAen WQRadioC  de ReikMx  MundoReikEc SonyMusicEC","UnAmorDeVerdaddUAUBCedUBEUBedUAUBDedUBUAenWQRadioCdeReikMxMundoReikEcSonyMusicEC",34046,3419,287,298,"Ecuador",11.4731543624161,"ECUADOR",25,NA
"@CanelaRadioEc hola muchachos bendiciones a todos saludos a vieja Laura",FALSE,0,"CanelaRadioEc","20/07/2017 14:55",FALSE,NA,"8,8805E+17","2411790656","<a href=\http://twitter.com/download/android\ rel=\nofollow\>Twitter for Android</a>","LRRomoleroux",0,FALSE,FALSE,NA,NA,"CanelaRadioEc hola muchachos bendiciones a todos saludos a vieja Laura","CanelaRadioEcholamuchachosbendicionesatodossaludosaviejaLaura",9,7,0,108,"Guayaquil, Ecuador",0.0648148148148148,"GUAYAQUIL, ECUADOR",9,0
"RT @carxabriones: @CanelaRadioEc @Lavecinatomas @kattygarciam es la traga sable jajajaja",FALSE,0,NA,"14/07/2017 17:48",FALSE,NA,"8,85919E+17",NA,"<a href=\https://mobile.twitter.com\ rel=\nofollow\>Twitter Lite</a>","CanelaRadioEc",1,TRUE,FALSE,NA,NA,"es la traga sable jajajaja","eslatragasablejajajaja",39393,60936,2136,7,NA,8705.14285714286,NA,25,0
"#WQNoticias Registro Civil renovará cédulas en 7 consulados de Ecuador repartidos en USA, Venezuela, España e Itali… https://t.co/w8zxl5f5s1",FALSE,0,NA,"2017-07-20 11:52:28",TRUE,NA,"888003671618924544",NA,"<a href= http://twitter.com  rel= nofollow >Twitter Web Client</a>","WQRadio_EC",0,FALSE,FALSE,NA,NA,"WQNoticias Registro Civil renovará cédulas en  consulados de Ecuador repartidos en USAVenezuelaEspaña e Itali…","WQNoticiasRegistroCivilrenovarácédulasenconsuladosdeEcuadorrepartidosenUSAVenezuelaEspañaeItali…",77414,17860,5274,426,"Guayaquil - Ecuador.",41.924882629108,"GUAYAQUIL - ECUADOR.",9,NA
"RT @LosJosemas: Vota por el #Qu<e9>Asco de la semana <ed><U+00A0><U+00BE><ed><U+00B4><U+00A2> y no te ganes ning<fa>n premio <ed><U+00A0><U+00BE><ed><U+00B5><U+0087> @CanelaRadioEc &lt;&lt;&lt;nominados por el p<fa>blico&gt;&gt;&gt;",FALSE,0,NA,"14/07/2017 22:10",FALSE,NA,"8,85985E+17",NA,"<a href=\http://twitter.com/download/android\ rel=\nofollow\>Twitter for Android</a>","WELFORMARTINEZ",10,TRUE,FALSE,NA,NA,"Vota por el Qu<e9>Asco de la semana dUAUBEedUBUAy no te ganes ning<fa>n premio dUAUBEedUBUCanelaRadioEc tltltominados por el p<fa>blicotgtgt;","VotaporelQu<e9>AscodelasemanadUAUBEedUBUAynoteganesning<fa>npremiodUAUBEedUBUCanelaRadioEctltltominadosporelp<fa>blicotgtgt;",15175,70,99,95,NA,0.736842105263158,NA,25,0
"@Pepetoala @CanelaRadioEc OSCAR D'LE<d3>N ES VENEZOLANO",FALSE,0,"Pepetoala","30/06/2017 14:51",FALSE,NA,"8,80801E+17","211554266","<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""","LuferBSC",1,FALSE,FALSE,NA,NA,"Pepetoala CanelaRadioEc OSCAR DE<d3>N ES VENEZOLANO","PepetoalaCanelaRadioEcOSCARDE<d3>NESVENEZOLANO",10096,335,515,570,"Guayaquil-Ecuador",0.587719298245614,"GUAYAQUIL-ECUADOR",9,0
"RT @RoseGoyburo: @CanelaRadioEc @Pepetoala Se llama Asia. Quiero entradaaa. ROSA GOYBURO",FALSE,0,NA,"29/06/2017 16:19",FALSE,NA,"8,80461E+17",NA,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Lite</a>""","CanelaRadioEc",1,TRUE,FALSE,NA,NA,"Se llama AsiaQuiero entradaaaROSA GOYBURO","SellamaAsiaQuieroentradaaaROSAGOYBURO",39393,60938,2136,7,NA,8705.42857142857,NA,25,0
"@CanelaRadioEc Victor Manuel.. pilas gente",FALSE,0,"CanelaRadioEc","18/07/2017 4:48",FALSE,NA,"8,87172E+17","2411790656","<a href=\http://twitter.com/download/android\ rel=\nofollow\>Twitter for Android</a>","Mariopz69",1,FALSE,FALSE,NA,NA,"CanelaRadioEc Victor Manuel pilas gente","CanelaRadioEcVictorManuelpilasgente",170,22,95,51,"en mi lindo Guayaquil",0.431372549019608,"EN MI LINDO GUAYAQUIL",9,0
"#Cuman<e1> En estos momentos en entrevista en el programa ""Construyendo Patria Sucre"" por Su Radio 95.9 FM.... https://t.co/XU05tMjlMB",FALSE,0,NA,"2017-07-20 11:15:27",FALSE,NA,"887994357919428608",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","NorellysDFazio",1,FALSE,FALSE,NA,NA,"Cuman<e1> En estos momentos en entrevista en el programa onstruyendo Patria Sucrepor Su Radio  FM","Cuman<e1>EnestosmomentosenentrevistaenelprogramaonstruyendoPatriaSucreporSuRadioFM",419,219,394,804,"Cumana, Venezuela",0.27363184079602,"CUMANA, VENEZUELA",25,0
"¡La música que te enciende en la tarde la escuchas junto a @SoyFherWQradio #CalentamientoRadialWQ <ed><U+00A0><U+00BD><ed><U+00B3><U+00BB><ed><U+00A0><U+00BC><ed><U+00BE><U+00B6>102.1Fm.",FALSE,0,NA,"2017-07-19 19:30:26",FALSE,NA,"887756536612884480",NA,"<a href= http://twitter.com/download/android  rel= nofollow >Twitter for Android</a>","WQRadio_EC",0,FALSE,FALSE,NA,NA,"a música que te enciende en la tarde la escuchas junto a SoyFherWQradio CalentamientoRadialWQ dUAUBDedUBUBBedUAUBCedUBEUBFm.","amúsicaqueteenciendeenlatardelaescuchasjuntoaSoyFherWQradioCalentamientoRadialWQdUAUBDedUBUBBedUAUBCedUBEUBFm.",77414,17860,5274,426,"Guayaquil - Ecuador.",41.924882629108,"GUAYAQUIL - ECUADOR.",9,NA
"Suena ahora #DejaQueTeBese de @AlejandroSanz ft. @MarcAnthony en #OxigenoWQ #WQRADIO",FALSE,0,NA,"2017-07-11 16:33:38",FALSE,NA,"884812938418282496",NA,"<a href= http://twitter.com/download/android  rel= nofollow >Twitter for Android</a>","WQRadio_EC",0,FALSE,FALSE,NA,NA,"Suena ahora DejaQueTeBese de AlejandroSanz ftMarcAnthony en OxigenoWQ WQRADIO","SuenaahoraDejaQueTeBesedeAlejandroSanzftMarcAnthonyenOxigenoWQWQRADIO",77414,17860,5274,426,"Guayaquil - Ecuador.",41.924882629108,"GUAYAQUIL - ECUADOR.",9,NA
"RT @grimogg: Gracias @MetroStereo por este super regalo del día del Rock de #gunsnroses !!! Ayer por fin logre retirar mi premio! <ed><U+00A0><U+00BD><ed><U+00B8><U+008E> https:/…",FALSE,0,NA,"2017-07-19 19:16:30",FALSE,NA,"887753027767152640",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MetroStereo",1,TRUE,FALSE,NA,NA,"Gracias MetroStereo por este super regalo del día del Rock de gunsnroses Ayer por fin logre retirar mi premiodUAUBDedUBUE…","GraciasMetroStereoporestesuperregalodeldíadelRockdegunsnrosesAyerporfinlogreretirarmipremiodUAUBDedUBUE…",16214,11953,5997,909,"Quito, Ecuador",13.1496149614961,"QUITO, ECUADOR",17,0
"RT @KevinAstudilloC: Pilas esa entrada al circo @CanelaRadioEc",FALSE,0,NA,"21/07/2017 16:32",FALSE,NA,"8,88437E+17",NA,"<a href=\http://twitter.com\ rel=\nofollow\>Twitter Web Client</a>","CanelaRadioEc",1,TRUE,FALSE,NA,NA,"Pilas esa entrada al circo CanelaRadioEc","PilasesaentradaalcircoCanelaRadioEc",39393,60938,2136,7,NA,8705.42857142857,NA,25,0
"Se necesita, edad entre 25/ 30 años, experiencia comprobada de 5 años, responsable, honrado. Enviar CV: rrhhventsec@hotmail.com.",FALSE,0,NA,"2017-07-23 14:39:14",FALSE,NA,"889132805518655488",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LaOtraRadioec",0,FALSE,FALSE,NA,NA,"Se necesitaedad entre  añosexperiencia comprobada de  añosresponsablehonradoEnviar CVrrhhventsechotmailom.","SenecesitaedadentreañosexperienciacomprobadadeañosresponsablehonradoEnviarCVrrhhventsechotmailom.",52817,11749,1545,8,NA,1468.625,NA,25,0
"RT @cuchita_aguilar: @Pepetoala @CanelaRadioEc faltan 17 dias para el concierto ... saludos ... erika aguilar :)",FALSE,0,NA,"19/07/2017 15:55",FALSE,NA,"8,87702E+17",NA,"<a href=\http://twitter.com\ rel=\nofollow\>Twitter Web Client</a>","CanelaRadioEc",1,TRUE,FALSE,NA,NA,"faltan  dias para el concierto saludos erika aguilar","faltandiasparaelconciertosaludoserikaaguilar",39393,60936,2136,7,NA,8705.14285714286,NA,25,0
"Se solicita con experiencia en Jefatura de Compras. Traer hoja de vida:  Junín 114 y Malecón, Edificio Torres del Río, piso 6, oficina 3.",FALSE,0,NA,"2017-07-16 17:33:23",FALSE,NA,"886639914368020480",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LaOtraRadioec",0,FALSE,FALSE,NA,NA,"Se solicita con experiencia en Jefatura de ComprasTraer hoja de vida Junín  y MalecónEdificio Torres del Ríopiso oficina .","SesolicitaconexperienciaenJefaturadeComprasTraerhojadevidaJunínyMalecónEdificioTorresdelRíopisooficina.",52817,11749,1545,8,NA,1468.625,NA,25,0
"@FutGooolEc @ClanJuvenilCD @radio_sucre Puede tomar cualquier medida pero debe retirarse. Hoy en d<ed>a es un paquetaz<U+0085> https://t.co/ahKgcEFidm",FALSE,0,"FutGooolEc","2017-07-10 00:00:00",TRUE,"884477438318784512","884579884886085632","975083754","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","willydidierdiaz",0,FALSE,FALSE,NA,NA,"FutGooolEc ClanJuvenilCD radioucre Puede tomar cualquier medida pero debe retirarseHoy en d<ed>a es un paquetaz<U+0085>","FutGooolEcClanJuvenilCDradioucrePuedetomarcualquiermedidaperodeberetirarseHoyend<ed>aesunpaquetaz<U+0085>",431,12,2963,256,NA,0.046875,NA,25,0
"RT @QuindeDouglas: @CanelaRadioEc  @Pepetoala la nacionalidad de Oscar de Leon es Venezolano soy Douglas Quinde Garrido",FALSE,0,NA,"30/06/2017 15:59",FALSE,NA,"8,80818E+17",NA,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Lite</a>""","CanelaRadioEc",1,TRUE,FALSE,NA,NA,"la nacionalidad de Oscar de Leon es Venezolano soy Douglas Quinde Garrido","lanacionalidaddeOscardeLeonesVenezolanosoyDouglasQuindeGarrido",39393,60937,2136,7,NA,8705.28571428571,NA,25,0
"#WQNoticias @BaironValleD: “El archivo obedece a cuestiones legales. Principios establecidos en la constitución”.",FALSE,0,NA,"2017-07-21 12:16:43",FALSE,NA,"888372161819422720",NA,"<a href= http://twitter.com  rel= nofollow >Twitter Web Client</a>","WQRadio_EC",0,FALSE,FALSE,NA,NA,"WQNoticias BaironValleD“El archivo obedece a cuestiones legalesPrincipios establecidos en la constitución”.","WQNoticiasBaironValleD“ElarchivoobedeceacuestioneslegalesPrincipiosestablecidosenlaconstitución”.",77414,17860,5274,426,"Guayaquil - Ecuador.",41.924882629108,"GUAYAQUIL - ECUADOR.",9,NA
