"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude","depurado","sinEspacios","statusCount","followers","favorites","friends","location","relevancia","localidadMayusculas","codProv","factorPonderacion"
"@AlejaDuqueR @LoroHomero @CanelaRadioEc No hay como decirles nada a los querubines hagan bien su trabajo nada m<e1>s",FALSE,1,"AlejaDuqueR","11/07/2017 16:35",FALSE,"8,84798E+17","8,84813E+17","91361382","<a href=\http://twitter.com/download/android\ rel=\nofollow\>Twitter for Android</a>","eandrang",0,FALSE,FALSE,NA,NA,"AlejaDuqueR LoroHomero CanelaRadioEc No hay como decirles nada a los querubines hagan bien su trabajo nada m<e1>s","AlejaDuqueRLoroHomeroCanelaRadioEcNohaycomodecirlesnadaalosquerubineshaganbiensutrabajonadam<e1>s",398,44,73,297,NA,0.148148148148148,NA,25,0
"@AlejaDuqueR @LoroHomero @CanelaRadioEc Se ofenden cuando les dicen las verdades pero cuando te bajan del taxi ah<ed><U+0085> https://t.co/BVUETW2TAT",FALSE,1,"AlejaDuqueR","11/07/2017 16:36",TRUE,"8,84798E+17","8,84814E+17","91361382","<a href=\http://twitter.com/download/android\ rel=\nofollow\>Twitter for Android</a>","eandrang",0,FALSE,FALSE,NA,NA,"AlejaDuqueR LoroHomero CanelaRadioEc Se ofenden cuando les dicen las verdades pero cuando te bajan del taxi ah<ed><U+0085>","AlejaDuqueRLoroHomeroCanelaRadioEcSeofendencuandolesdicenlasverdadesperocuandotebajandeltaxiah<ed><U+0085>",398,44,73,297,NA,0.148148148148148,NA,25,0
"@AlejaDuqueR @LoroHomero @PATODIAZGUEVARA @CanelaRadioEc @cabify_ecuador 

 https://t.co/yPUl0YrowA",FALSE,4,"AlejaDuqueR","11/07/2017 15:48",FALSE,NA,"8,84801E+17","91361382","<a href=\http://twitter.com/download/android\ rel=\nofollow\>Twitter for Android</a>","munekitovictor",4,FALSE,FALSE,NA,NA,"AlejaDuqueR LoroHomero PATODIAZGUEVARA CanelaRadioEc cabifycuador 

","AlejaDuqueRLoroHomeroPATODIAZGUEVARACanelaRadioEccabifycuador",16746,1023,3076,1172,"Lindo QUITO de mi vida",0.872866894197952,"LINDO QUITO DE MI VIDA",17,0
"Alejandro Jodorowsky y Juan de Dios Larra<ed>n son invitados a ser miembros de la Academia de Hollywood",FALSE,0,NA,"29/06/2017 20:00",FALSE,NA,"8,80516E+17",NA,"<a href=\https://about.twitter.com/products/tweetdeck\"" rel=\""nofollow\"">TweetDeck</a>""","labrujaecuador",0,FALSE,FALSE,NA,NA,"Alejandro Jodorowsky y Juan de Dios Larra<ed>n son invitados a ser miembros de la Academia de Hollywood","AlejandroJodorowskyyJuandeDiosLarra<ed>nsoninvitadosasermiembrosdelaAcademiadeHollywood",99302,87043,937,1788,"Ecuador",48.6817673378076,"ECUADOR",25,0
"Alemania campe<f3>n de la Copa Confederaciones",FALSE,0,NA,"02/07/2017 19:55",FALSE,NA,"8,81602E+17",NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""","labrujaecuador",1,FALSE,FALSE,NA,NA,"Alemania campe<f3>n de la Copa Confederaciones","Alemaniacampe<f3>ndelaCopaConfederaciones",99302,87043,937,1788,"Ecuador",48.6817673378076,"ECUADOR",25,0
"A los 89 a<f1>os muere el actor de la serie \Misi<f3>n Imposible\ Martin Landau",FALSE,0,NA,"17/07/2017 19:30",FALSE,NA,"8,87032E+17",NA,"<a href=\https://about.twitter.com/products/tweetdeck\ rel=\nofollow\>TweetDeck</a>","labrujaecuador",0,FALSE,FALSE,NA,NA,"A los  a<f1>os muere el actor de la serie isi<f3>n ImposibleMartin Landau","Alosa<f1>osmuereelactordelaserieisi<f3>nImposibleMartinLandau",99302,87043,937,1788,"Ecuador",48.6817673378076,"ECUADOR",25,0
"RT @labrujaecuador: A los 93 a<f1>os muere la esposa de Stan Lee https://t.co/qjmFxfT9Uw",FALSE,0,NA,"07/07/2017 14:21",FALSE,NA,"8,8333E+17",NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""","MsLonelik",1,TRUE,FALSE,NA,NA,"A los  a<f1>os muere la esposa de Stan Lee","Alosa<f1>osmuerelaesposadeStanLee",28259,168,495,267,"in my crazy world",0.629213483146067,"IN MY CRAZY WORLD",25,0
"A los 39 a<f1>os muere Nelsan Ellis, de la serie <U+0093>True Blood<U+0094>",FALSE,1,NA,"10/07/2017 18:30",FALSE,NA,"8,8448E+17",NA,"<a href=\https://about.twitter.com/products/tweetdeck\ rel=\nofollow\>TweetDeck</a>","labrujaecuador",0,FALSE,FALSE,NA,NA,"A los  a<f1>os muere Nelsan Ellisde la serie <U+0093>True Blood<U+0094>","Alosa<f1>osmuereNelsanEllisdelaserie<U+0093>TrueBlood<U+0094>",99302,87043,937,1788,"Ecuador",48.6817673378076,"ECUADOR",25,0
"Amat Escalante aceptar<e1> invitaci<f3>n de Academia de Hollywood",FALSE,0,NA,"30/06/2017 16:30",FALSE,NA,"8,80826E+17",NA,"<a href=\https://about.twitter.com/products/tweetdeck\"" rel=\""nofollow\"">TweetDeck</a>""","labrujaecuador",0,FALSE,FALSE,NA,NA,"Amat Escalante aceptar<e1> invitaci<f3>n de Academia de Hollywood","AmatEscalanteaceptar<e1>invitaci<f3>ndeAcademiadeHollywood",99302,87043,937,1788,"Ecuador",48.6817673378076,"ECUADOR",25,0
"Amat Escalante y Arturo Ripstein, cineastas mexicanos, ya son miembros de la Academia de Hollywood",FALSE,1,NA,"29/06/2017 11:00",FALSE,NA,"8,8038E+17",NA,"<a href=\https://about.twitter.com/products/tweetdeck\"" rel=\""nofollow\"">TweetDeck</a>""","labrujaecuador",0,FALSE,FALSE,NA,NA,"Amat Escalante y Arturo Ripsteincineastas mexicanosya son miembros de la Academia de Hollywood","AmatEscalanteyArturoRipsteincineastasmexicanosyasonmiembrosdelaAcademiadeHollywood",99302,87043,937,1788,"Ecuador",48.6817673378076,"ECUADOR",25,0
"Amber Heard public<f3> una fotograf<ed>a en un descanso con el director de la pel<ed>cula, James Wan, y Jason Momoa https://t.co/Ubr4QxfvZF",FALSE,3,NA,"10/07/2017 2:02",FALSE,NA,"8,84231E+17",NA,"<a href=\http://twitter.com/download/iphone\ rel=\nofollow\>Twitter for iPhone</a>","labrujaecuador",0,FALSE,FALSE,NA,NA,"Amber Heard public<f3> una fotograf<ed>a en un descanso con el director de la pel<ed>culaJames Wany Jason Momoa","AmberHeardpublic<f3>unafotograf<ed>aenundescansoconeldirectordelapel<ed>culaJamesWanyJasonMomoa",99302,87043,937,1788,"Ecuador",48.6817673378076,"ECUADOR",25,0
"@4am_ecuador @CanelaRadioEc @Pepetoala quiero entrada tatiana poveda",FALSE,0,NA,"18/07/2017 16:33",FALSE,NA,"8,8735E+17",NA,"<a href=\http://www.tweetcaster.com\ rel=\nofollow\>TweetCaster for Android</a>","Val3_Asanza",0,FALSE,FALSE,NA,NA,"amcuador CanelaRadioEc Pepetoala quiero entrada tatiana poveda","amcuadorCanelaRadioEcPepetoalaquieroentradatatianapoveda",19354,163,129,139,"Sonriendo para mi... haciendo",1.1726618705036,"SONRIENDO PARA MI... HACIENDO",25,0
"@4am_ecuador @Pepetoala @CanelaRadioEc  quiero entrada Gina Rodr<ed>guez",FALSE,0,NA,"18/07/2017 16:34",FALSE,NA,"8,8735E+17",NA,"<a href=\http://twitter.com/download/android\ rel=\nofollow\>Twitter for Android</a>","hada_negra8",0,FALSE,FALSE,NA,NA,"amcuador Pepetoala CanelaRadioEc  quiero entrada Gina Rodr<ed>guez","amcuadorPepetoalaCanelaRadioEcquieroentradaGinaRodr<ed>guez",6037,841,444,580,"Salinas-Ecuador",1.45,"SALINAS-ECUADOR",24,0
"@4am_ecuador @Pepetoala @CanelaRadioEc  quiero entrada Maria Asanza",FALSE,0,NA,"18/07/2017 16:32",FALSE,NA,"8,87349E+17",NA,"<a href=\http://twitter.com\ rel=\nofollow\>Twitter Web Client</a>","MariaAsanza6",0,FALSE,FALSE,NA,NA,"amcuador Pepetoala CanelaRadioEc  quiero entrada Maria Asanza","amcuadorPepetoalaCanelaRadioEcquieroentradaMariaAsanza",38,0,0,2,NA,0,NA,25,0
"\Game of Thrones\: Protagonista critica a Hollywood por sexualizar a las actrices j<f3>venes https://t.co/SiW4aOhSs7",FALSE,4,NA,"10/07/2017 23:00",FALSE,NA,"8,84548E+17",NA,"<a href=\https://about.twitter.com/products/tweetdeck\ rel=\nofollow\>TweetDeck</a>","labrujaecuador",0,FALSE,FALSE,NA,NA,"ame of Thrones Protagonista critica a Hollywood por sexualizar a las actrices j<f3>venes","ameofThronesProtagonistacriticaaHollywoodporsexualizaralasactricesj<f3>venes",99302,87043,937,1788,"Ecuador",48.6817673378076,"ECUADOR",25,0
"\Game of Thrones\"": Protagonista critica a Hollywood por sexualizar a las actrices j<f3>venes https://t.co/SiW4aOhSs7""",FALSE,3,NA,"10/07/2017 23:00",FALSE,NA,"8,84548E+17",NA,"<a href=\https://about.twitter.com/products/tweetdeck\"" rel=\""nofollow\"">TweetDeck</a>""","labrujaecuador",0,FALSE,FALSE,NA,NA,"ame of ThronesProtagonista critica a Hollywood por sexualizar a las actrices j<f3>venes ""","ameofThronesProtagonistacriticaaHollywoodporsexualizaralasactricesj<f3>venes""",99302,87043,937,1788,"Ecuador",48.6817673378076,"ECUADOR",25,0
"\Game of Thrones\ registr<f3> r<e9>cord de audiencia en EU: 10.1 millones",FALSE,0,NA,"18/07/2017 14:00",FALSE,NA,"8,87311E+17",NA,"<a href=\https://about.twitter.com/products/tweetdeck\ rel=\nofollow\>TweetDeck</a>","labrujaecuador",0,FALSE,FALSE,NA,NA,"ame of Thronesregistr<f3> r<e9>cord de audiencia en EU millones","ameofThronesregistr<f3>r<e9>corddeaudienciaenEUmillones",99302,87043,937,1788,"Ecuador",48.6817673378076,"ECUADOR",25,0
"Amigos de @CanelaRadioEc pueden complacerme con la canci<f3>n de @maluma #FelicesLos4 Gracias",FALSE,0,NA,"07/07/2017 18:13",FALSE,NA,"8,83389E+17",NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""","Haylisbau",0,FALSE,FALSE,NA,NA,"Amigos de CanelaRadioEc pueden complacerme con la canci<f3>n de maluma FelicesLos Gracias","AmigosdeCanelaRadioEcpuedencomplacermeconlacanci<f3>ndemalumaFelicesLosGracias",1468,36,1669,35,"Milagro",1.02857142857143,"MILAGRO",9,0
"Amigos de @labrujaecuador Nos podr<ed>an complacer con la canci<f3>n de @JBALVIN #SigoExtra<f1>andote <U+26A1><U+FE0F><U+26A1><U+FE0F><U+26A1><U+FE0F> muchas gracias @jbalvin_ecuador",FALSE,0,NA,"29/06/2017 18:51",FALSE,NA,"8,80499E+17",NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""","Bea_LaFamilia",0,FALSE,FALSE,NA,NA,"Amigos de labrujaecuador Nos podr<ed>an complacer con la canci<f3>n de JBALVIN SigoExtra<f1>andote AUEFUAUEFUAUEFmuchas gracias jbalvincuador","AmigosdelabrujaecuadorNospodr<ed>ancomplacerconlacanci<f3>ndeJBALVINSigoExtra<f1>andoteAUEFUAUEFUAUEFmuchasgraciasjbalvincuador",766,14,5,35,NA,0.4,NA,25,0
"Amigos de @labrujaecuador ser<e1> que me puede complacer con lo nuevo de @JBALVIN #MiGente gracias <ed><U+00A0><U+00BD><ed><U+00B8><U+008A> @jbalvin_ecuador",FALSE,0,NA,"04/07/2017 20:54",FALSE,NA,"8,82342E+17",NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""","AngiePaola12336",0,FALSE,FALSE,NA,NA,"Amigos de labrujaecuador ser<e1> que me puede complacer con lo nuevo de JBALVIN MiGente gracias dUAUBDedUBUAjbalvincuador","Amigosdelabrujaecuadorser<e1>quemepuedecomplacerconlonuevodeJBALVINMiGentegraciasdUAUBDedUBUAjbalvincuador",3212,56,713,311,"Ecuador",0.180064308681672,"ECUADOR",25,0
"RT @joana_gavilanes: A mi me gusta la #Salsa 
#salsa_viva @CanelaRadioEc @Pepetoala",FALSE,0,NA,"29/06/2017 17:16",FALSE,NA,"8,80475E+17",NA,"<a href=\https://roundteam.co\"" rel=\""nofollow\"">RoundTeam</a>""","Livedance365",2,TRUE,FALSE,NA,NA,"A mi me gusta la Salsa 
salsaiva CanelaRadioEc Pepetoala","AmimegustalaSalsasalsaivaCanelaRadioEcPepetoala",244931,5554,0,1361,NA,4.08082292432035,NA,25,0
"RT @ma_pilla: @CanelaRadioEc a mi pan le hace falta tu chorizo",FALSE,0,NA,"06/07/2017 17:07",FALSE,NA,"8,83009E+17",NA,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Lite</a>""","CanelaRadioEc",1,TRUE,FALSE,NA,NA,"a mi pan le hace falta tu chorizo","amipanlehacefaltatuchorizo",39393,60934,2136,7,NA,8704.85714285714,NA,25,0
"@AMTQuito @fmmundo @RADIOAMERICAEC @CanelaRadioEc <ed><U+00A0><U+00BD><ed><U+00B8><U+0082> O sea ser<e1> malo. Tardar<e1> eternidades, contaminar<e1>n, llevar<e1>n la<U+0085> https://t.co/pslcLrz3p8",FALSE,0,"AMTQuito","04/07/2017 11:58",TRUE,"8,821E+17","8,82207E+17","545416010","<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""","laurampinzon",0,FALSE,FALSE,NA,NA,"AMTQuito fmmundo RADIOAMERICAEC CanelaRadioEc dUAUBDedUBUO sea ser<e1> maloTardar<e1> eternidadescontaminar<e1>nllevar<e1>n la<U+0085>","AMTQuitofmmundoRADIOAMERICAECCanelaRadioEcdUAUBDedUBUOseaser<e1>maloTardar<e1>eternidadescontaminar<e1>nllevar<e1>nla<U+0085>",1894,247,318,997,"De Bogot<e1> por ahora en Quito",0.247743229689067,"DE BOGOT<c1> POR AHORA EN QUITO",17,0
"@AMTQuito @fmmundo @RADIOAMERICAEC @CanelaRadioEc El secretario de movilidad que nunca hizo nada por #Quito con el<U+0085> https://t.co/5N86GXeRnv",FALSE,1,"AMTQuito","04/07/2017 13:16",TRUE,"8,821E+17","8,82227E+17","545416010","<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""","CicloviasUIO",0,FALSE,FALSE,NA,NA,"AMTQuito fmmundo RADIOAMERICAEC CanelaRadioEc El secretario de movilidad que nunca hizo nada por Quito con el<U+0085>","AMTQuitofmmundoRADIOAMERICAECCanelaRadioEcElsecretariodemovilidadquenuncahizonadaporQuitoconel<U+0085>",1246,125,536,388,NA,0.322164948453608,NA,25,0
"RT @EspinozaFranco7: @CanelaRadioEc @PepeToala1 @Pepetoala  Ana Espinoza Franco https://t.co/PqECPHJ2Yu",FALSE,0,NA,"05/07/2017 16:27",FALSE,NA,"8,82637E+17",NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""","CanelaRadioEc",1,TRUE,FALSE,NA,NA,"Ana Espinoza Franco","AnaEspinozaFranco",39393,60934,2136,7,NA,8704.85714285714,NA,25,0
"Andr<e9>s Bustamante, quien da voz a Gru, opina que a los ni<f1>os se les trate como seres inteligentes",FALSE,0,NA,"01/07/2017 12:00",FALSE,NA,"8,8112E+17",NA,"<a href=\https://about.twitter.com/products/tweetdeck\"" rel=\""nofollow\"">TweetDeck</a>""","labrujaecuador",0,FALSE,FALSE,NA,NA,"Andr<e9>s Bustamantequien da voz a Gruopina que a los ni<f1>os se les trate como seres inteligentes","Andr<e9>sBustamantequiendavozaGruopinaquealosni<f1>osselestratecomoseresinteligentes",99302,87043,937,1788,"Ecuador",48.6817673378076,"ECUADOR",25,0
"@andrescepeda @labrujaecuador Habla conmigo <ed><U+00A0><U+00BD><ed><U+00B8><U+0094>",FALSE,1,"andrescepeda","30/06/2017 12:26",FALSE,"8,80471E+17","8,80764E+17","146985042","<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""","sondeencaje",0,FALSE,FALSE,NA,NA,"andrescepeda labrujaecuador Habla conmigo dUAUBDedUBU>","andrescepedalabrujaecuadorHablaconmigodUAUBDedUBU>",18824,381,20464,486,NA,0.783950617283951,NA,25,0
"@andrescepeda @labrujaecuador Vengan por favor &lt;3",FALSE,1,"andrescepeda","30/06/2017 3:40",FALSE,"8,80471E+17","8,80632E+17","146985042","<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""","arantxamariseLa",0,FALSE,FALSE,NA,NA,"andrescepeda labrujaecuador Vengan por favor t","andrescepedalabrujaecuadorVenganporfavort",22563,678,12564,198,"Quito, Ecuador",3.42424242424242,"QUITO, ECUADOR",17,0
"@andrescepeda @labrujaecuador Ya y cuando vienes? Pero a guayaquil <ed><U+00A0><U+00BD><ed><U+00B2><U+0098>",FALSE,2,"andrescepeda","30/06/2017 0:21",FALSE,"8,80471E+17","8,80582E+17","146985042","<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""","eleanaleon",0,FALSE,FALSE,NA,NA,"andrescepeda labrujaecuador Ya y cuando vienesPero a guayaquil dUAUBDedUBU>","andrescepedalabrujaecuadorYaycuandovienesPeroaguayaquildUAUBDedUBU>",23441,863,2634,729,NA,1.1838134430727,NA,25,0
"Andrew Garfield: Soy gay, solo que sin llegar a lo f<ed>sico",FALSE,0,NA,"07/07/2017 17:30",FALSE,NA,"8,83378E+17",NA,"<a href=\https://about.twitter.com/products/tweetdeck\"" rel=\""nofollow\"">TweetDeck</a>""","labrujaecuador",0,FALSE,FALSE,NA,NA,"Andrew GarfieldSoy gaysolo que sin llegar a lo f<ed>sico","AndrewGarfieldSoygaysoloquesinllegaralof<ed>sico",99302,87043,937,1788,"Ecuador",48.6817673378076,"ECUADOR",25,0
".@CanelaRadioEc Comunicado del asamble<ed>sta @MarianoEsManabi https://t.co/6WFn3kzwD2 https://t.co/EDurIyvJ7N",FALSE,0,NA,"29/06/2017 17:47",FALSE,NA,"8,80483E+17",NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""","JuntosporMANABI",0,FALSE,FALSE,NA,NA,"anelaRadioEc Comunicado del asamble<ed>sta MarianoEsManabi","anelaRadioEcComunicadodelasamble<ed>staMarianoEsManabi",10638,2497,647,2006,NA,1.24476570289133,NA,25,0
"Animan <U+0093>Talk Tonight<U+0094> de Oasis, el tema lo estrenan ocho a<f1>os despu<e9>s de su separaci<f3>n",FALSE,1,NA,"05/07/2017 2:00",FALSE,NA,"8,82419E+17",NA,"<a href=\https://about.twitter.com/products/tweetdeck\"" rel=\""nofollow\"">TweetDeck</a>""","labrujaecuador",0,FALSE,FALSE,NA,NA,"Animan <U+0093>Talk Tonight<U+0094> de Oasisel tema lo estrenan ocho a<f1>os despu<e9>s de su separaci<f3>n","Animan<U+0093>TalkTonight<U+0094>deOasiseltemaloestrenanochoa<f1>osdespu<e9>sdesuseparaci<f3>n",99302,87043,937,1788,"Ecuador",48.6817673378076,"ECUADOR",25,0
"Annette Bening presidir<e1> el jurado del pr<f3>ximo Festival de Cine de Venecia",FALSE,0,NA,"05/07/2017 17:00",FALSE,NA,"8,82645E+17",NA,"<a href=\https://about.twitter.com/products/tweetdeck\"" rel=\""nofollow\"">TweetDeck</a>""","labrujaecuador",0,FALSE,FALSE,NA,NA,"Annette Bening presidir<e1> el jurado del pr<f3>ximo Festival de Cine de Venecia","AnnetteBeningpresidir<e1>eljuradodelpr<f3>ximoFestivaldeCinedeVenecia",99302,87043,937,1788,"Ecuador",48.6817673378076,"ECUADOR",25,0
".@dannocean <U+0093>Vuelve<U+0094> con nueva canci<f3>n",FALSE,0,NA,"16/07/2017 21:04",FALSE,NA,"8,86693E+17",NA,"<a href=\http://twitter.com/download/iphone\ rel=\nofollow\>Twitter for iPhone</a>","labrujaecuador",0,FALSE,FALSE,NA,NA,"annocean <U+0093>Vuelve<U+0094> con nueva canci<f3>n","annocean<U+0093>Vuelve<U+0094>connuevacanci<f3>n",99302,87043,937,1788,"Ecuador",48.6817673378076,"ECUADOR",25,0
"Antonio Banderas obtiene Premio Nacional de Cinematograf<ed>a 2017 en Espa<f1>a",FALSE,2,NA,"13/07/2017 3:00",FALSE,NA,"8,85333E+17",NA,"<a href=\https://about.twitter.com/products/tweetdeck\ rel=\nofollow\>TweetDeck</a>","labrujaecuador",0,FALSE,FALSE,NA,NA,"Antonio Banderas obtiene Premio Nacional de Cinematograf<ed>a  en Espa<f1>a","AntonioBanderasobtienePremioNacionaldeCinematograf<ed>aenEspa<f1>a",99302,87043,937,1788,"Ecuador",48.6817673378076,"ECUADOR",25,0
"Antonio Banderas recibe el Premio Nacional de Cinematograf<ed>a en Espa<f1>a",FALSE,1,NA,"12/07/2017 7:00",FALSE,NA,"8,85031E+17",NA,"<a href=\https://about.twitter.com/products/tweetdeck\ rel=\nofollow\>TweetDeck</a>","labrujaecuador",0,FALSE,FALSE,NA,NA,"Antonio Banderas recibe el Premio Nacional de Cinematograf<ed>a en Espa<f1>a","AntonioBanderasrecibeelPremioNacionaldeCinematograf<ed>aenEspa<f1>a",99302,87043,937,1788,"Ecuador",48.6817673378076,"ECUADOR",25,0
"Antonio Valencia: <U+0091>La clasificaci<f3>n solo depende de nosotros<U+0092>",FALSE,2,NA,"05/07/2017 13:18",FALSE,NA,"8,8259E+17",NA,"<a href=\https://about.twitter.com/products/tweetdeck\"" rel=\""nofollow\"">TweetDeck</a>""","labrujaecuador",0,FALSE,FALSE,NA,NA,"Antonio Valencia<U+0091>La clasificaci<f3>n solo depende de nosotros<U+0092>","AntonioValencia<U+0091>Laclasificaci<f3>nsolodependedenosotros<U+0092>",99302,87043,937,1788,"Ecuador",48.6817673378076,"ECUADOR",25,0
"Antonio Valencia despide a Wayne Rooney, su amigo en el Manchester United",FALSE,2,NA,"10/07/2017 17:00",FALSE,NA,"8,84457E+17",NA,"<a href=\https://about.twitter.com/products/tweetdeck\ rel=\nofollow\>TweetDeck</a>","labrujaecuador",0,FALSE,FALSE,NA,NA,"Antonio Valencia despide a Wayne Rooneysu amigo en el Manchester United","AntonioValenciadespideaWayneRooneysuamigoenelManchesterUnited",99302,87043,937,1788,"Ecuador",48.6817673378076,"ECUADOR",25,0
"Antonio Valencia se suma a la pretemporada del Manchester United, que busca despuntar",FALSE,3,NA,"11/07/2017 16:00",FALSE,NA,"8,84804E+17",NA,"<a href=\https://about.twitter.com/products/tweetdeck\ rel=\nofollow\>TweetDeck</a>","labrujaecuador",0,FALSE,FALSE,NA,NA,"Antonio Valencia se suma a la pretemporada del Manchester Unitedque busca despuntar","AntonioValenciasesumaalapretemporadadelManchesterUnitedquebuscadespuntar",99302,87043,937,1788,"Ecuador",48.6817673378076,"ECUADOR",25,0
"6 a<f1>os :/ https://t.co/nAKxyeVYbH",FALSE,0,NA,"02/07/2017 23:41",FALSE,NA,"8,81659E+17",NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""","meltipsofficial",0,FALSE,FALSE,NA,NA,"a<f1>os","a<f1>os",3703,514,665,395,"Quito Ecuador",1.30126582278481,"QUITO ECUADOR",17,0
"A Oscar de le<f3>n @CanelaRadioEc @Pepetoala @LoroHomero",FALSE,0,NA,"20/07/2017 14:57",FALSE,NA,"8,8805E+17",NA,"<a href=\http://twitter.com/download/android\ rel=\nofollow\>Twitter for Android</a>","fergarcia_28",0,FALSE,FALSE,NA,NA,"A Oscar de le<f3>n CanelaRadioEc Pepetoala LoroHomero","AOscardele<f3>nCanelaRadioEcPepetoalaLoroHomero",976,51,113,249,NA,0.204819277108434,NA,25,0
"RT @MichelitapMero: A Oscar de Le<f3>n <U+2764> @CanelaRadioEc @Pepetoala una entradaaaa.
Michell Mero Mac<ed>as",FALSE,0,NA,"17/07/2017 15:50",FALSE,NA,"8,86976E+17",NA,"<a href=\https://mobile.twitter.com\ rel=\nofollow\>Twitter Lite</a>","CanelaRadioEc",1,TRUE,FALSE,NA,NA,"A Oscar de Le<f3>n CanelaRadioEc Pepetoala una entradaaaaMichell Mero Mac<ed>as","AOscardeLe<f3>nCanelaRadioEcPepetoalaunaentradaaaaMichellMeroMac<ed>as",39393,60934,2136,7,NA,8704.85714285714,NA,25,0
"RT @MichelitapMero: A Oscar de Le<f3>n @CanelaRadioEc @Pepetoala una entrada por favoooor",FALSE,0,NA,"17/07/2017 15:49",FALSE,NA,"8,86976E+17",NA,"<a href=\https://mobile.twitter.com\ rel=\nofollow\>Twitter Lite</a>","CanelaRadioEc",1,TRUE,FALSE,NA,NA,"A Oscar de Le<f3>n CanelaRadioEc Pepetoala una entrada por favoooor","AOscardeLe<f3>nCanelaRadioEcPepetoalaunaentradaporfavoooor",39393,60934,2136,7,NA,8704.85714285714,NA,25,0
"A Oscar de Leon se lo conoce con Farahon de la salsa @Pepetoala @CanelaRadioEc",FALSE,0,NA,"20/07/2017 14:58",FALSE,NA,"8,88051E+17",NA,"<a href=\http://twitter.com/download/android\ rel=\nofollow\>Twitter for Android</a>","Vaneydama",0,FALSE,FALSE,NA,NA,"A Oscar de Leon se lo conoce con Farahon de la salsa Pepetoala CanelaRadioEc","AOscardeLeonseloconoceconFarahondelasalsaPepetoalaCanelaRadioEc",5,1,0,73,"Guayaquil",0.0136986301369863,"GUAYAQUIL",9,0
