"text","polaridadSVM"
"RT @princesa_tiaJaz: #DesayunoCanela @canelaradioec <ed><U+00A0><U+00BD><ed><U+00B8><U+0098> Quiero comer con ustedes! <ed><U+00A0><U+00BD><ed><U+00B8><U+0082>",0
"RT @nakata_83: @LoroHomero @CanelaRadioEc @Pepetoala 

Desayuno canela <ed><U+00A0><U+00BD><ed><U+00B9><U+008F> juan Javier Jaramillo  <ed><U+00A0><U+00BD><ed><U+00B6><U+0092>

Saludos",0
"RT @Jonatha51014327: @CanelaRadioEc  @LoroHomero #desayunocanela jonathan choez deseo estar en el desayuno canela",0
"RT @manukin_25: @LoroHomero @CanelaRadioEc #DesayunoCanela Manuel Andres Avila Vera @manukin_25",0
"RT @AlvarezNviteri: @CanelaRadioEc Desayuno Canela Nahum Alvarez Viteri",0
"RT @AlvarezNviteri: Desayuno canela nahum alvarez Viteri @Pepetoala @LoroHomero @CanelaRadioEc",0
"RT @RoseGoyburo: @LoroHomero @Pepetoala @CanelaRadioEc Desayuno Canela. ROSA GOYBURO",0
"RT @EfrainReyes1973: @CanelaRadioEc @LoroHomero @Pepetoala Desayuno Canela, Soy fiel oyente de la Radio un saludo desde el cant<f3>n Dur<e1>n...",0
"RT @jessi_yance: @CanelaRadioEc  desayuno canela soy Gina Yance gracias radio canela bendiciones",0
"RT @LuisVilcheBsc17: @CanelaRadioEc DESAYUNO. Luis Manuel Vilche Naranjo",0
"RT @wcrespocepa: @CanelaRadioEc desayuno WALTET CRESPO CEPA le env<ed>a saludos",0
"Descartan a Britney Spears para el show de medio tiempo del Super Bowl 2018",0
"RT @Tonnysanxz92: @CanelaRadioEc @LoroHomero #deseouna entrada #anthony sanchez palacios",0
"RT @Tonnysanxz92: @LoroHomero @CanelaRadioEc 

Deseo una entrada porfa",0
"Deseo una Entradita El tema es ERES del Grupo Niche la mejor radiooooooooo del Ecuador m<ed>o 5ta vez participando @Pepetoala @CanelaRadioEc <ed><U+00A0><U+00BD><ed><U+00B9><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BC>",0
"De sex symbol a activista social: Pamela Anderson celebr<f3> sus 50 a<f1>os",0
"De tablero de mesa a videojuego: Nueva versi<f3>n de \Jumanji\"" lanza tr<e1>iler""",0
"Detienen rodaje de \The Walking Dead\ tras grave accidente de especialista",0
"Detienen rodaje de \The Walking Dead\"" tras grave accidente de especialista""",0
"Detr<e1>s del <e9>xito de La Bella y la Bestia tambi<e9>n se encuentra el trabajo de los core<f3>grafos revela Emma Watson",0
"RT @LISESTEFY2: 18 d<ed>as @Pepetoala @CanelaRadioEc @LoroHomero",0
"RT @jessi_yance: @CanelaRadioEc 17 dias soy Gina Yance",0
"Diego Luna act<fa>a en la pel<ed>cula \Gringo\"", en la que act<fa>a con Charlize Theron y Seyfried""",0
"RT @hada_negra8: @CanelaRadioEc @Pepetoala d<ed>gale a la vecina que quiero una entrada por fis!!! <ed><U+00A0><U+00BD><ed><U+00B8><U+0081>",0
"Director de \Guardianes de la Galaxia\ descarta rumores de una nueva versi<f3>n del universo cinematogr<e1>fico de Marvel",0
"DISFRUTA DE NUESTRA NUEVA PROGRAMACION 2 / 2

@labrujaecuador https://t.co/UkoBgMDNuZ",0
"Disney re<fa>ne a sus princesas para presentar sus pr<f3>ximas cintas animadas",0
"RT @dchavez882: @AXEA65 @CanelaRadioEc @LoroHomero @elnacionalec @AsambleaEcuador @LaRadioAsamblea @BloqueAP35 #Distrito12D04QuinsalomaVent<U+0085>",0
"Djokovic, Nadal y Murray, en octavos de Wimbledon",0
"Doble de acci<f3>n que trabajaba en \The Walking Dead\ muere tras accidente en el rodaje de la serie https://t.co/BYq3WXHXUY",0
"Doble de acci<f3>n que trabajaba en \The Walking Dead\"" muere tras accidente en el rodaje de la serie https://t.co/BYq3WXHXUY""",0
"RT @labrujaecuador: Doble de acci<f3>n que trabajaba en \The Walking Dead\ muere tras accidente en el rodaje de la serie https://t.co/BYq3WXHX<U+0085>",0
"RT @labrujaecuador: Doble de acci<f3>n que trabajaba en \The Walking Dead\"" muere tras accidente en el rodaje de la serie https://t.co/BYq3WXHX<U+0085>""",0
"RT @Gonza_Chavarrea: @vagosconsuerte @CanelaRadioEc @ExxonDj @rpadpre @jalaldubois @carloaguilarn1 Donde puedo consultar a Carlota y Maruja<U+0085>",0
"Donde retiro la entrada @CanelaRadioEc  @Pepetoala <ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BD><ed><U+00B8><U+008E>",0
"@DonJediondo en la cabina de @CanelaRadioEc #Estos<ed>eshumor #canelocos",0
"<ed><U+00A0><U+00BC><ed><U+00BE><U+00A4><ed><U+00A0><U+00BC><ed><U+00BE><U+00B6>Hola @labrujaecuador @takashijakome  me pueden complacer con #Ven @PabloJaraEc <ed><U+00A0><U+00BD><ed><U+00B8><U+008D> @TeamPJaraUIO  gracias <ed><U+00A0><U+00BE><ed><U+00B4><U+0097>",1
"<ed><U+00A0><U+00BD><ed><U+00B4><U+00A5>#DaddyEnQuito

#DaddyEnQuito

<ed><U+00A0><U+00BD><ed><U+00B4><U+00A5>#DaddyEnQuito

#DaddyEnQuito

<ed><U+00A0><U+00BD><ed><U+00B4><U+00A5>#DaddyEnQuito

@CanelaRadioEc",0
"RT @stefamatyualex: <ed><U+00A0><U+00BD><ed><U+00B4><U+00A5> #DaddyEnQuito  #DaddyEnQuito

<ed><U+00A0><U+00BD><ed><U+00B4><U+00A5> #DaddyEnQuito  #DaddyEnQuito

<ed><U+00A0><U+00BD><ed><U+00B4><U+00A5> #DaddyEnQuito  #DaddyEnQuito

  <ed><U+00A0><U+00BD><ed><U+00B9><U+008C>  yo kiero ir xfis <ed><U+00A0><U+00BD><ed><U+00B4><U+00A5><U+0085>",0
"<ed><U+00A0><U+00BD><ed><U+00B4><U+00A5> #DaddyEnQuito  #DaddyEnQuito

<ed><U+00A0><U+00BD><ed><U+00B4><U+00A5> #DaddyEnQuito  #DaddyEnQuito

<ed><U+00A0><U+00BD><ed><U+00B4><U+00A5> #DaddyEnQuito  #DaddyEnQuito

  <ed><U+00A0><U+00BD><ed><U+00B9><U+008C>  yo kiero ir xfis <ed><U+00A0><U+00BD><ed><U+00B4><U+00A5>  

@CanelaRadioEc",0
"<ed><U+00A0><U+00BD><ed><U+00B8><U+0089>#DaddyEnQuito

<ed><U+00A0><U+00BD><ed><U+00B8><U+0089>#DaddyEnQuito

<ed><U+00A0><U+00BD><ed><U+00B8><U+0089>#DaddyEnQuito

<ed><U+00A0><U+00BD><ed><U+00B8><U+0089>#DaddyEnQuito

<ed><U+00A0><U+00BD><ed><U+00B8><U+0089>#DaddyEnQuito

<ed><U+00A0><U+00BD><ed><U+00B8><U+0089>#DaddyEnQuito

@CanelaRadioEc

<ed><U+00A0><U+00BD><ed><U+00B1><U+008C>the big boss <ed><U+00A0><U+00BD><ed><U+00B1><U+008C>",0
"<ed><U+00A0><U+00BD><ed><U+00B8><U+008A><ed><U+00A0><U+00BD><ed><U+00B1><U+0089>@CanelaRadioEc   me complacen con #Ven de @PabloJaraEc gracias  <ed><U+00A0><U+00BD><ed><U+00B1><U+008D> @TeamPabloJaraG",1
"RT @IEPI_Ecuador: <ed><U+00A0><U+00BD><ed><U+00B3><U+00BB> #IEPIenMedios



MA<d1>ANA a las 9h00, no te pierdas la entrevista a @pscevallos, en @CanelaRadioEc | #IEPIaporta https://t.<U+0085>",0
"RT @Araguill1Emilia: <ed><U+00A0><U+00BD><ed><U+00B0><U+00BC>hola amigos xf me ayudar<ed>an con la canci<f3>n #ReggateonLento <ed><U+00A0><U+00BD><ed><U+00B1><U+008C><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB>de @CNCOmusic y saluditos al club @CNCOEcuadorVIP <ed><U+00A0><U+00BD><ed><U+00B1><U+0091>@labr<U+0085>",1
"RT @stefamatyualex: <ed><U+00A0><U+00BD><ed><U+00B8><U+008B> #DaddyEnQuito <ed><U+00A0><U+00BD><ed><U+00B8><U+008B>

   <ed><U+00A0><U+00BD><ed><U+00B8><U+008B> #DaddyEnQuito  <ed><U+00A0><U+00BD><ed><U+00B8><U+008B>

<ed><U+00A0><U+00BD><ed><U+00B8><U+008B>  el mejor @daddy_yankee <ed><U+00A0><U+00BD><ed><U+00B8><U+008B>

 <ed><U+00A0><U+00BD><ed><U+00B8><U+008B>  #DaddyEnQuito  <ed><U+00A0><U+00BD><ed><U+00B8><U+008B>

    <ed><U+00A0><U+00BD><ed><U+00B8><U+008B> @CanelaRadioEc <ed><U+00A0><U+00BD><ed><U+00B8><U+008B>",0
"<ed><U+00A0><U+00BD><ed><U+00B8><U+00B9><ed><U+00A0><U+00BD><ed><U+00B8><U+00BB><ed><U+00A0><U+00BD><ed><U+00B8><U+00BD> https://t.co/5CpFFR7izD",0
"RT @stefamatyualex: <ed><U+00A0><U+00BD><ed><U+00B9><U+008C>#DaddyEnQuito #DaddyEnQuito <ed><U+00A0><U+00BD><ed><U+00B9><U+008C>

<ed><U+00A0><U+00BD><ed><U+00B8><U+0086> #DaddyEnQuito #DaddyEnQuito <ed><U+00A0><U+00BD><ed><U+00B8><U+0098>

Yo kieroo ir xfiss xfis xfis <ed><U+00A0><U+00BD><ed><U+00B9><U+008F> @CanelaRadioEc <ed><U+00A0><U+00BD><ed><U+00B8><U+00A2><ed><U+00A0><U+00BD><ed><U+00B8><U+008D>",0
"RT @stefamatyualex: <ed><U+00A0><U+00BD><ed><U+00B9><U+008C>  @daddy_yankee the big boss el mejor xfis yo kiero ir <ed><U+00A0><U+00BD><ed><U+00B9><U+008F> 

#DaddyEnQuito <ed><U+00A0><U+00BD><ed><U+00B9><U+008F> 

#DaddyEnQuito <ed><U+00A0><U+00BD><ed><U+00B9><U+008F>  

#DaddyEnQuito <ed><U+00A0><U+00BD><ed><U+00B9><U+008F>  

 @Canel<U+0085>",0
"<ed><U+00A0><U+00BD><ed><U+00B9><U+008C>  @daddy_yankee the big boss el mejor xfis yo kiero ir <ed><U+00A0><U+00BD><ed><U+00B9><U+008F> 

#DaddyEnQuito <ed><U+00A0><U+00BD><ed><U+00B9><U+008F> 

#DaddyEnQuito <ed><U+00A0><U+00BD><ed><U+00B9><U+008F>  

#DaddyEnQuito <ed><U+00A0><U+00BD><ed><U+00B9><U+008F>  

 @CanelaRadioEc <ed><U+00A0><U+00BD><ed><U+00B9><U+008F>",0
"RT @stefamatyualex: <ed><U+00A0><U+00BD><ed><U+00B9><U+008C> yo kiero ir sii xfis a ver al mejor @daddy_yankee  <ed><U+00A0><U+00BD><ed><U+00B9><U+008F>  <ed><U+00A0><U+00BD><ed><U+00B9><U+008F>  <ed><U+00A0><U+00BD><ed><U+00B9><U+008F>  

#DaddyEnQuito #DaddyEnQuito

#DaddyEnQuito #DaddyEnQuito<U+0085>",0
"<ed><U+00A0><U+00BD><ed><U+00B9><U+008C> yo kiero ir sii xfis a ver al mejor @daddy_yankee  <ed><U+00A0><U+00BD><ed><U+00B9><U+008F>  <ed><U+00A0><U+00BD><ed><U+00B9><U+008F>  <ed><U+00A0><U+00BD><ed><U+00B9><U+008F>  

#DaddyEnQuito #DaddyEnQuito

#DaddyEnQuito #DaddyEnQuito

 @CanelaRadioEc",0
"RT @stefamatyualex: <ed><U+00A0><U+00BD><ed><U+00B8><U+0098> #DaddyEnQuito 

#DaddyEnQuito 

<ed><U+00A0><U+00BD><ed><U+00B8><U+008D> #DaddyEnQuito

#DaddyEnQuito 

@CanelaRadioEc 

#DaddyEnQuito 

#DaddyEnQuito",0
"RT @stefamatyualex: <ed><U+00A0><U+00BD><ed><U+00B8><U+008D>#DaddyEnQuito <ed><U+00A0><U+00BD><ed><U+00B8><U+008B>#DaddyEnQuito 

 <ed><U+00A0><U+00BD><ed><U+00B8><U+0083>#DaddyEnQuito <ed><U+00A0><U+00BD><ed><U+00B8><U+0089>#DaddyEnQuito

<ed><U+00A0><U+00BD><ed><U+00B8><U+0083>#DaddyEnQuito <ed><U+00A0><U+00BD><ed><U+00B8><U+0083>#DaddyEnQuito

<ed><U+00A0><U+00BD><ed><U+00B8><U+0089> @CanelaRadioEc https://t.<U+0085>",0
"RT @stefamatyualex: <ed><U+00A0><U+00BD><ed><U+00B1><U+0089> #DaddyEnQuito <ed><U+00A0><U+00BD><ed><U+00B1><U+0088> 

<ed><U+00A0><U+00BD><ed><U+00B1><U+0089>#DaddyEnQuito  <ed><U+00A0><U+00BD><ed><U+00B1><U+0088>

<ed><U+00A0><U+00BD><ed><U+00B1><U+0089>#DaddyEnQuito  <ed><U+00A0><U+00BD><ed><U+00B1><U+0088>

<ed><U+00A0><U+00BD><ed><U+00B1><U+0089>#DaddyEnQuito  <ed><U+00A0><U+00BD><ed><U+00B1><U+0088>

yo kiero ir xfis @CanelaRadioEc 

el mejor @dad<U+0085>",0
"<ed><U+00A0><U+00BD><ed><U+00B1><U+0089> #DaddyEnQuito <ed><U+00A0><U+00BD><ed><U+00B1><U+0088> 

<ed><U+00A0><U+00BD><ed><U+00B1><U+0089>#DaddyEnQuito  <ed><U+00A0><U+00BD><ed><U+00B1><U+0088>

<ed><U+00A0><U+00BD><ed><U+00B1><U+0089>#DaddyEnQuito  <ed><U+00A0><U+00BD><ed><U+00B1><U+0088>

<ed><U+00A0><U+00BD><ed><U+00B1><U+0089>#DaddyEnQuito  <ed><U+00A0><U+00BD><ed><U+00B1><U+0088>

yo kiero ir xfis @CanelaRadioEc 

el mejor @daddy_yankee <ed><U+00A0><U+00BD><ed><U+00B1><U+008C>",0
"<ed><U+00A0><U+00BD><ed><U+00B8><U+008D> #DaddyEnQuito

<ed><U+00A0><U+00BD><ed><U+00B8><U+008D> #DaddyEnQuito

<ed><U+00A0><U+00BD><ed><U+00B8><U+008D> #DaddyEnQuito

<ed><U+00A0><U+00BD><ed><U+00B8><U+008D> #DaddyEnQuito

<ed><U+00A0><U+00BD><ed><U+00B8><U+008D> #DaddyEnQuito

@CanelaRadioEc 

<ed><U+00A0><U+00BD><ed><U+00B9><U+008B>yo kiero ir xfis

<ed><U+00A0><U+00BD><ed><U+00B9><U+008B>yo kiero ir xfis",0
"RT @stefamatyualex: <ed><U+00A0><U+00BD><ed><U+00B8><U+008D> <ed><U+00A0><U+00BD><ed><U+00B8><U+008D> <ed><U+00A0><U+00BD><ed><U+00B8><U+008D> <ed><U+00A0><U+00BD><ed><U+00B8><U+008D> <ed><U+00A0><U+00BD><ed><U+00B8><U+008D> <ed><U+00A0><U+00BD><ed><U+00B8><U+008D>

<ed><U+00A0><U+00BD><ed><U+00B1><U+0089>#DaddyEnQuito  <ed><U+00A0><U+00BD><ed><U+00B1><U+0088> 

<ed><U+00A0><U+00BD><ed><U+00B1><U+0089>#DaddyEnQuito  <ed><U+00A0><U+00BD><ed><U+00B1><U+0088> 

<ed><U+00A0><U+00BD><ed><U+00B1><U+0089>#DaddyEnQuito  <ed><U+00A0><U+00BD><ed><U+00B1><U+0088> 

<ed><U+00A0><U+00BD><ed><U+00B1><U+0089>#DaddyEnQuito  <ed><U+00A0><U+00BD><ed><U+00B1><U+0088>

@CanelaRadioEc  

<ed><U+00A0><U+00BD><ed><U+00B8><U+008D> <ed><U+00A0><U+00BD><ed><U+00B8><U+008D> <ed><U+00A0><U+00BD><ed><U+00B8><U+008D> <ed><U+00A0><U+00BD><ed><U+00B8><U+008D> <ed><U+00A0><U+00BD><ed><U+00B8><U+008D> <ed><U+00A0><U+00BD><ed><U+00B8><U+008D>",0
"<ed><U+00A0><U+00BD><ed><U+00B4><U+009D><ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB><ed><U+00A0><U+00BC><ed><U+00BE><U+00A4><ed><U+00A0><U+00BD><ed><U+00B8><U+008D> https://t.co/W253gaXuxJ",0
"<ed><U+00A0><U+00BD><ed><U+00B8><U+008D><U+2764> https://t.co/q1DYwIzlKC",0
"RT @stefamatyualex: @CanelaRadioEc <ed><U+00A0><U+00BD><ed><U+00B8><U+008D>muchas muchas gracias @CanelaRadioEc el mejor  the big boss #DYReyDeSpotify <ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BD><ed><U+00B8><U+008D>Donde retiramos xfis y de<U+0085>",0
"<ed><U+00A0><U+00BD><ed><U+00B8><U+0085><ed><U+00A0><U+00BD><ed><U+00B8><U+0085> https://t.co/KFZKqnzZ7R",0
"RT @VaneFloresV: @CanelaRadioEc @Pepetoala <ed><U+00A0><U+00BD><ed><U+00B9><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB><ed><U+00A0><U+00BD><ed><U+00B9><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB><ed><U+00A0><U+00BD><ed><U+00B9><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB><ed><U+00A0><U+00BD><ed><U+00B9><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB> una entrada a salsa vivaaaaa!!!! <ed><U+00A0><U+00BD><ed><U+00B2><U+0083><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB><ed><U+00A0><U+00BD><ed><U+00B2><U+0083><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB><ed><U+00A0><U+00BD><ed><U+00B2><U+0083><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB><ed><U+00A0><U+00BD><ed><U+00B2><U+0083><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB>",0
"RT @pablody10: #DYARMY @DYMFC_ECUADOR esperando tu visita biss @daddy_yankee #Quito #Agosto <ed><U+00A0><U+00BD><ed><U+00B8><U+008E><ed><U+00A0><U+00BD><ed><U+00B2><U+00AA><ed><U+00A0><U+00BD><ed><U+00B2><U+00AA> @CanelaRadioEc https://t.co/FGOBmQsKK9",0
"@DYARMY_EQUADOR @CanelaRadioEc @daddy_yankee faltan pocos d<ed>as para otro gran concierto <U+2665><U+2665>",0
"@DYARMY_EQUADOR el mejor show libra por libra se viene 10 de Agosto <fa>nete a esta actividad  en el concierto de<U+0085> https://t.co/wZDUOeRr1h",0
"Eagles of Death Metal lanzar<e1>n DVD del concierto tras atentado en Bataclan",0
"@e5b7063671514e7 @CanelaRadioEc Esta firmando por otra radio. Va a estar en un nuevo programa: la cogida mix. Ya lo<U+0085> https://t.co/LTww8gkjJK",0
"Ebert Vargas @CanelaRadioEc @Pepetoala @Emersonmorocho #YoQuieroIrASalsaViva Victor Manuelle naci<f3> en Nueva York. se cri<f3> en Puerto Rico.",0
"RT @TrebeVargas: Ebert Vargas @CanelaRadioEc @Pepetoala @Emersonmorocho #YoQuieroIrSalsaViva #SalsaViva #yovoyasalsaviva a disfrutar de las<U+0085>",0
"Ebert Vargas @CanelaRadioEc @Pepetoala @Emersonmorocho #YoQuieroIrSalsaViva #SalsaViva #yovoyasalsaviva a disfrutar de las fiestas julianas",0
"Ebert Vargas @CanelaRadioEc @Pepetoala @Emersonmorocho #YoQuieroIrSalsaViva #SalsaViva #yovoyasalsaviva a disfrutar de las fiestas julianas-",0
"Ebert Vargas @CanelaRadioEc @Pepetoala @Emersonmorocho #YoQuieroIrSalsaViva #SalsaViva #yovoyasalsaviva a disfrutar de las fiestas julianas.",0
"Ebert Vargas @CanelaRadioEc @Pepetoala @Emersonmorocho #YoQuieroIrSalsaViva Victor Manuelle naci<f3> en Nueva York. se cri<f3> en Puerto Rico",0
"Ebert Vargas @CanelaRadioEc @Pepetoala @Emersonmorocho #YoQuieroIrSalsaViva Victor Manuelle naci<f3> en Nueva York. se cri<f3> en Puerto Rico.",0
"Ebert Vargas @CanelaRadioEc @Pepetoala @Emersonmorocho #yovoyasalsaviva  Victor Manuelle naci<f3> en Nueva York. se cri<f3> en Puerto Rico",0
"RT @TrebeVargas: Ebert Vargas #YoVoyASalsaViva @CanelaRadioEc @Pepetoala @kattygarciam @Emersonmorocho #YoQuieroIrASalsaViva #SalsaViva #Yo<U+0085>",0
"Ebert Vargas #YoVoyASalsaViva @CanelaRadioEc @Pepetoala @kattygarciam @Emersonmorocho #YoQuieroIrASalsaViva #SalsaViva #YoVoyASalsaViva",0
"@ecuavisa @MediaLabUIO @radioquitoec @CanelaRadioEc @fmmundo App para comparar precios en uio, gyl y taxi en Ecuador https://t.co/ukCF0vuE5y",0
"@ECU911Quito @aprimerahora_ec @notihoyecuador @noticiasecuador @CanelaRadioEc @fmmundo @pichinchauniver<U+0085> https://t.co/gO2UzJlCGY",0
"Ed Sheeran abandona Twiter cansado de los insultos",0
"Ed Sheeran abandona twitter por haters",0
"Ed Sheeran cierra su cuenta de Twitter tras cameo en \Game of Thrones\",0
"Ed Sheeran comparti<f3> foto del set de #GameOfThrones https://t.co/IetzSELOw2",0
"Ed Sheeran 'desaparece' de Twitter tras cr<ed>ticas por aparici<f3>n en serie 'Juego de Tronos'",0
"Ed Sheeran ha dejado a un lado su twitter pero se ha inspirado en Eminem y quiere contar su historia a trav<e9>s de una pel<ed>cula",0
"Ed Sheeran le est<e1> dando clases de m<fa>sica personalizadas a nada m<e1>s y nada menos que al hijo de David Beckham, Cruz.",0
"Efectos visuales, protagonistas en <U+0091>El planeta de los simios: la guerra<U+0092> https://t.co/9zd6iE4qVy",0
"Eiza Gonz<e1>lez suma una nueva cinta en Hollywod. Protagonizar<e1> \Highway\ junto a Lucy Fry",0
"Eiza Gonz<e1>lez suma una nueva cinta en Hollywod. Protagonizar<e1> \Highway\"" junto a Lucy Fry""",0
"Eiza Gonz<e1>lez y Ansel Elgort presentar<e1>n #BabyDriver en M<e9>xico",0
"Ejecutivo de HBO asegura que las cadenas de TV deben \obligatoriamente\"" apostar por el servicio de streaming""",0
"Ejecutivo de HBO asegura que las cadenas de TV deben obligatoriamente apostar por el servicio de streaming",0
"El abogado de Blac Chyna ya est<e1> analizando qu<e9> acciones se pueden emprender contra Rob Kardashian",0
"El actor @donallogue pidi<f3> ayuda a sus seguidores para localizar a su hija, que fue vista por <fa>ltima vez en NY",0
"El actor Evan Peters encarnar<e1> nuevamente a \Quicksilver\"" en la cinta \""X-Men: Dark Phoenix\""""",0
"RT @JulioCevallos: @CanelaRadioEc el autor es Victor Manuelle y la cancion se llama Si tu me besas",0
"@elborisitoppp @CanelaRadioEc @Pepetoala porque me ignoran... jajajajajaja.... ay Boris.... <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>",0
"RT @Nanda_DYARMY: @CanelaRadioEc 

El campe<f3>n del pueblo estara en Quito este 10 de Agosto <ed><U+00A0><U+00BD><ed><U+00B8><U+008E>

@daddy_yankee 

@DYARMY_EQUADOR 

#DaddyEnQuito h<U+0085>",0
"El cantante Chyno Miranda tambi<e9>n se abre paso en la moda",0
"El cantante Elton John fue forzado a cancelar concierto por altas medidas de seguridad en Alemania",0
"RT @ma_mariu: @CanelaRadioEc @Pepetoala el cantante es Oscar de Leon me llamo Mariuxi Pasato Murillo.",0
"El cantante Julio Iglesias tendr<ed>a un hijo secreto de 40 a<f1>os",0
"El cantante @OfficialSting donar<e1> Premio Polar en apoyo a los refugiados",0
"El cantante se llama V<cd>CTOR MANUEL PILA @Pepetoala @CanelaRadioEc soy Marcos Medina licoa",0
"RT @ladymelanie96: @CanelaRadioEc el cantante se se llama V<ed>ctor Manuel @Pepetoala pilas una entrada mi nombre es Melanie Holgu<ed>n",0
"El cantante Sting explica por qu<e9> sus <fa>ltimos <e1>lbumes han sido \m<e1>s esot<e9>ricos\""""",0
"El cielo es el l<ed>mite y @daddy_yankee  lo sabe. Un bill<f3>n de views #ShakyShaky 

#DaddyEnQuito el 10 de Agosto<U+0085> https://t.co/umYxutS8cs",0
"RT @Nanda_DYARMY: El cielo es el l<ed>mite y @daddy_yankee  lo sabe. Un bill<f3>n de views #ShakyShaky 

#DaddyEnQuito el 10 de Agosto

@CanelaRadi<U+0085>",0
"El colombiano @CarlosVives entrar<e1> en el Sal<f3>n de la Fama de los Compositores Latinos",0
"El compositor James Newton Howard, autor de la m<fa>sica de 120 cintas, fue premiado con el Globo de Cristal",0
"El creador de American Horror Story comparti<f3> una fotograf<ed>a de lo que se sugiere es un vistazo a la nueva temporada https://t.co/n0XTT18KKb",0
"El cuerpo de Lindsay Lohan fue muy criticado por mirarse como el de una <U+0093>mujer mayor<U+0094> https://t.co/iJxzTDqhs9",0
"RT @pablody10: El #1 de @Spotify @daddy_yankee este Verano 10 &amp; 12 @Agosto #Ecuador @DYMFC_ECUADOR @DnaGlobalEvents @CanelaRadioEc <ed><U+00A0><U+00BD><ed><U+00B2><U+00AA><ed><U+00A0><U+00BD><ed><U+00B2><U+00AA> #DYAR<U+0085>",0
"RT @Radiaciont: El d<ed>a de hoy es m<e1>gico. Tus sue<f1>os se van a realizar gracias a tu voluntad y trabajo. #felizjueves  #canelocos @CanelaRadi<U+0085>",0
"El d<ed>a de hoy es m<e1>gico. Tus sue<f1>os se van a realizar gracias a tu voluntad y trabajo. #felizjueves  #canelocos @CanelaRadioEc",0
"El director de \500 d<ed>as con ella\ regresa con un filme s<f3>lido, que acompa<f1>a a dos buenos estrenos",0
"El director de \500 d<ed>as con ella\"" regresa con un filme s<f3>lido, que acompa<f1>a a dos buenos estrenos""",0
"El director de \Jurassic World: Fallen Kingdom\ anunci<f3> que terminaron el rodaje de la cinta",0
"El director de \Jurassic World: Fallen Kingdom\"" anunci<f3> que terminaron el rodaje de la cinta""",0
"El Dj @davidguetta estrena remix del tema <U+0093>Versace on the floor<U+0094> de @brunomars https://t.co/TGxdAuEAr3",0
"El Dj @zedd y el ex One Direction @liampayne se unen para presentarnos el sencillo <U+0093>Get Low<U+0094>",0
"@ElenaMantilla1 @vagosconsuerte @CanelaRadioEc @rpadpre @ExxonDj @jalaldubois un buen programa les escucho de lunes a viernes",0
"El ex Oasis, @liamgallagher da adelanto de su primer CD como solista",0
"RT @emily_daniella_: @CanelaRadioEc el faraon de la salsa es Oscar de leon",0
"RT @LuisCalixto13: @CanelaRadioEc @Pepetoala : el fara<f3>n de la salsa es Oscar de Le<f3>n",0
"RT @lopezfranco20: @CanelaRadioEc  El Fara<f3>n de la Salsa es Oscar de Le<f3>n",0
"RT @adrian11998: @CanelaRadioEc El Fara<f3>n de la Salsa Es Oscar De Le<f3>n",0
"El faraon de la salsa es Oscar de Leon @Pepetoala @CanelaRadioEc",0
"El faraon de la salsa es OSCAR DE LE<d3>N!

Porfaaa quiero una entrada. <ed><U+00A0><U+00BD><ed><U+00B9><U+008C>

@CanelaRadioEc @Pepetoala 

Boris Quinde Solano",0
"El faraon de la salsa es OSCAR DE LE<d3>N!

Porfaaa quiero una entrada. <ed><U+00A0><U+00BD><ed><U+00B9><U+008C><ed><U+00A0><U+00BD><ed><U+00B9><U+008F>

Llevo tuiteando mucho!

@CanelaRadioEc @Pepetoala 

Boris quinde Solano",0
"El faraon de la salsa es OSCAR DE LE<d3>N!

Porfa quiero una entrada @Pepetoala @CanelaRadioEc 

Boris Quinde",0
"RT @erwin_Ft: @Pepetoala @CanelaRadioEc @LoroHomero el Fara<f3>n de la salsa es Oscar de Le<f3>n saludos",0
"RT @Diazkaren01: @Pepetoala @CanelaRadioEc  el faraon de la salsa ,

oscar de leon

 el mas pepa porfisss",0
