"n";"text";"favorited";"favoriteCount";"replyToSN";"created";"truncated";"replyToSID";"id";"replyToUID";"statusSource";"screenName";"retweetCount";"isRetweet";"retweeted";"longitude";"latitude";"localidad"
"353";"Spiderman recauda $ 117 millones en su estreno en Norteamérica";FALSE;1;NA;2017-07-10 14:00:05;FALSE;NA;"884411910854250496";NA;"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>";"labrujaecuador";0;FALSE;FALSE;NA;NA;"Ecuador "
"354";"RT @CaTCrIs555: @labrujaecuador aún no han escuchado #LocoEnamorado de @AbrahamMateo ft.Farru y Christian?<ed><U+00A0><U+00BD><ed><U+00B8><U+00B1>
#LocoEnamoradoSummerHit
 https:…";FALSE;0;NA;2017-07-10 13:47:48;FALSE;NA;"884408819324944385";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"monica_alvado";5;TRUE;FALSE;NA;NA;"Altea, Alicante, España"
"355";"Wayne Rooney dice adiós a Old Trafford";FALSE;1;NA;2017-07-10 13:30:02;FALSE;NA;"884404348431630337";NA;"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>";"labrujaecuador";1;FALSE;FALSE;NA;NA;"Ecuador "
"356";"Selena, Ariana, Taylor, Zayn y otras estrellas pop como los personajes de Mean Girls";FALSE;0;NA;2017-07-10 12:57:17;FALSE;NA;"884396105571729408";NA;"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>";"labrujaecuador";0;FALSE;FALSE;NA;NA;"Ecuador "
"357";"Más de diez años tuvieron que pasar para que el público pudiera ver de nuevo a Kudai";FALSE;4;NA;2017-07-10 12:34:23;FALSE;NA;"884390341486444544";NA;"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>";"labrujaecuador";0;FALSE;FALSE;NA;NA;"Ecuador "
"358";"Jay-Z puso a disposición de sus fans su nuevo álbum 4:44 en iTunes, Apple Music, Amazon Music y Google Play Música";FALSE;0;NA;2017-07-10 12:11:23;FALSE;NA;"884384555062448128";NA;"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>";"labrujaecuador";0;FALSE;FALSE;NA;NA;"Ecuador "
"359";"\"¿A quién le importa Netflix? No creo que afecte a nada, no es más que una moda\", dijo el aclamado director Christopher Nolan";FALSE;0;NA;2017-07-10 11:27:57;FALSE;NA;"884373625742217216";NA;"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>";"labrujaecuador";0;FALSE;FALSE;NA;NA;"Ecuador "
"360";"@labrujaecuador https://t.co/yeCOPP82Vn";FALSE;0;"labrujaecuador";2017-07-10 10:33:40;FALSE;NA;"884359963430330368";"82985256";"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>";"JAYROCEPEDA";0;FALSE;FALSE;NA;NA;"London, England"
"361";"Sin Ravinovich y sin el es definitivamente el fin del grupo. el uno era la chispa, el otro el músico per se. https://t.co/s9zFuhTjPT";FALSE;0;NA;2017-07-10 04:59:42;FALSE;NA;"884275917379575808";NA;"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>";"morpheusec";0;FALSE;FALSE;NA;NA;"Zion, Quito - Al Sur del Cielo"
"362";"Carlos Núñez Cortés, uno de los fundadores de Les Luthiers, dejará el grupo musical en septiembre";FALSE;1;NA;2017-07-10 04:54:29;FALSE;NA;"884274604944052224";NA;"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>";"labrujaecuador";0;FALSE;FALSE;NA;NA;"Ecuador "
"363";"El creador de American Horror Story compartió una fotografía de lo que se sugiere es un vistazo a la nueva temporada https://t.co/n0XTT18KKb";FALSE;0;NA;2017-07-10 04:10:42;FALSE;NA;"884263586742325252";NA;"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>";"labrujaecuador";0;FALSE;FALSE;NA;NA;"Ecuador "
"364";"En \"Spiderman: Homecoming\" aparece Aaron Davis, quien adquiere relevancia si lo comparamos con los cómics";FALSE;2;NA;2017-07-10 02:59:54;FALSE;NA;"884245770509144064";NA;"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>";"labrujaecuador";0;FALSE;FALSE;NA;NA;"Ecuador "
"365";"Amber Heard publicó una fotografía en un descanso con el director de la película, James Wan, y Jason Momoa https://t.co/Ubr4QxfvZF";FALSE;3;NA;2017-07-10 02:02:40;FALSE;NA;"884231364350025728";NA;"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>";"labrujaecuador";0;FALSE;FALSE;NA;NA;"Ecuador "
"366";"RT @tigresdelchaula: @vicobonil @pinzonfelipe @EPICENTRO_arte @EspaciadoraBar @labrujaecuador Certero...";FALSE;0;NA;2017-07-10 01:10:02;FALSE;NA;"884218118310166528";NA;"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>";"alardillon";1;TRUE;FALSE;NA;NA;"Quito"
"367";"Daddy Yankee superó los 44 millones 735 mil 586 de escuchas mensuales";FALSE;2;NA;2017-07-10 00:57:49;FALSE;NA;"884215044447367168";NA;"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>";"labrujaecuador";0;FALSE;FALSE;NA;NA;"Ecuador "
"368";"\"Spider-Man: Homecoming\" tuvo una recaudación calculada de 117 mdd y es uno de los mayores debuts del verano";FALSE;9;NA;2017-07-09 22:46:33;FALSE;NA;"884182012080398336";NA;"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>";"labrujaecuador";1;FALSE;FALSE;NA;NA;"Ecuador "
"369";"@vicobonil @pinzonfelipe @EPICENTRO_arte @EspaciadoraBar @labrujaecuador Certero...";FALSE;4;"vicobonil";2017-07-09 21:13:10;FALSE;"884078817622581249";"884158512271699968";"253707740";"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>";"tigresdelchaula";1;FALSE;FALSE;NA;NA;"Quito"
"370";"Eugenio Derbez, apareció en el trailer de Geostorm, del productor Dean Devlin";FALSE;1;NA;2017-07-09 20:59:51;FALSE;NA;"884155160414519297";NA;"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>";"labrujaecuador";0;FALSE;FALSE;NA;NA;"Ecuador "
"371";"Tobey Maguire luchó cómo Van Damme en su audición para ser el primer \"Spider-Man\" de los últimos 15 años";FALSE;4;NA;2017-07-09 19:08:02;FALSE;NA;"884127018408914945";NA;"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>";"labrujaecuador";0;FALSE;FALSE;NA;NA;"Ecuador "
"372";"Shia LaBeouf fue puesto en libertad luego de haber pagado una fianza de siete mil dólares";FALSE;0;NA;2017-07-09 16:59:35;FALSE;NA;"884094696523542528";NA;"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>";"labrujaecuador";0;FALSE;FALSE;NA;NA;"Ecuador "
"373";"@labrujaecuador Felicidades";FALSE;0;"labrujaecuador";2017-07-09 16:40:32;FALSE;"884051990535446529";"884089902329200641";"82985256";"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"alexandraodanod";0;FALSE;FALSE;NA;NA;"ecuador"
"374";"@pinzonfelipe @tigresdelchaula @EPICENTRO_arte @EspaciadoraBar @labrujaecuador ¿cierrto?";FALSE;0;"pinzonfelipe";2017-07-09 15:56:30;FALSE;"884041966312357889";"884078817622581249";"197152788";"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"vicobonil";0;FALSE;FALSE;NA;NA;"Quito"
